,x,y,t,upper_bounds,lower_bounds,biomass,vehicle
0,95727.48211736068,47354.838695166545,0.0,14.514908161740497,31.957841132514265,19.589041518846646,ASV_greta
1,95738.26908497124,47327.755442331945,50.25125628140704,13.381815714188695,34.13578126752992,18.312150965405927,ASV_greta
2,95749.0560525818,47300.672189497345,100.50251256281408,14.511965506229707,29.552567225221306,13.7168651569112,ASV_greta
3,95759.84302019238,47273.588936662745,150.7537688442211,10.059285178593258,31.399528228745815,15.046501093548681,ASV_greta
4,95770.62998780294,47246.505683828145,201.00502512562815,14.960425710043385,35.18894867481018,12.9864843905235,ASV_greta
5,95781.4169554135,47219.42243099354,251.2562814070352,14.371089382705634,34.441620835815854,8.338415129387293,ASV_greta
6,95792.20392302406,47192.33917815894,301.5075376884422,13.03118589335967,31.58303581129229,13.68813804085407,ASV_greta
7,95802.99089063464,47165.25592532434,351.75879396984925,17.59352240629281,32.539335265119206,15.612009223227616,ASV_greta
8,95813.7778582452,47138.17267248974,402.0100502512563,13.840713370300458,34.65398941271862,13.897744833079777,ASV_greta
9,95824.56482585576,47111.08941965514,452.26130653266335,15.381765450151585,35.001916574545376,11.963092624795905,ASV_greta
10,95835.35179346633,47084.00616682054,502.5125628140704,17.312159657359,35.413493233869765,14.72352999757182,ASV_greta
11,95846.1387610769,47056.92291398594,552.7638190954774,13.237290967148677,37.675697859040845,23.92171619854596,ASV_greta
12,95856.92572868746,47029.83966115134,603.0150753768844,17.418042860028624,39.04206542760252,17.68528781770572,ASV_greta
13,95867.71269629803,47002.75640831673,653.2663316582915,12.998060610419738,32.04692965151865,7.898159476114211,ASV_greta
14,95878.49966390859,46975.67315548213,703.5175879396985,13.025903471998426,34.35471274539176,13.73584425493038,ASV_greta
15,95889.28663151915,46948.58990264753,753.7688442211056,13.264839616786764,34.85280275021767,13.229793174087503,ASV_greta
16,95900.07359912973,46921.50664981293,804.0201005025126,14.036224936501295,33.316167878609455,13.346150032562328,ASV_greta
17,95910.86056674029,46894.42339697833,854.2713567839196,13.63485257924044,38.21872467101106,21.855475110835815,ASV_greta
18,95921.64753435085,46867.34014414373,904.5226130653267,12.094985961846056,34.579627798510145,11.42601118433956,ASV_greta
19,95932.43450196141,46840.25689130913,954.7738693467337,12.266758547872765,32.50211097383366,12.0414658929997,ASV_greta
20,95943.22146957199,46813.17363847453,1005.0251256281408,14.635276476238358,38.17890749874063,15.232942135415593,ASV_greta
21,95954.00843718255,46786.09038563993,1055.2763819095478,16.92906467165202,31.825691481697056,9.891750458301395,ASV_greta
22,95964.79540479311,46759.00713280532,1105.5276381909548,15.720581903130013,30.25695038512259,17.437824490952735,ASV_greta
23,95975.58237240367,46731.923879970724,1155.7788944723618,14.175654528808497,33.070410101416726,19.70457042410859,ASV_greta
24,95986.36934001425,46704.840627136124,1206.0301507537688,11.214747674990527,33.23521676411846,12.54695316296808,ASV_greta
25,95997.15630762481,46677.757374301524,1256.281407035176,17.323335017178064,35.71884670534696,11.913297507591718,ASV_greta
26,96007.94327523538,46650.674121466924,1306.532663316583,14.072225106781184,35.56242227445819,17.778481204243104,ASV_greta
27,96018.73024284594,46623.590868632324,1356.78391959799,12.953229049836953,35.558417409576094,10.802269665705284,ASV_greta
28,96029.5172104565,46596.507615797724,1407.035175879397,18.054765617262355,27.369901194091337,12.389333088307426,ASV_greta
29,96040.30417806708,46569.424362963124,1457.286432160804,12.155780804546971,34.031516424398994,20.113173882869525,ASV_greta
30,96051.09114567764,46542.341110128524,1507.5376884422112,12.289518487153739,33.09595973151308,16.186852332255764,ASV_greta
31,96061.8781132882,46515.25785729392,1557.7889447236182,15.42121506858145,34.3770799491076,17.642626830078186,ASV_greta
32,96072.66508089876,46488.17460445932,1608.0402010050252,13.661042819613527,37.47590530282943,12.980028636236261,ASV_greta
33,96083.45204850934,46461.09135162472,1658.2914572864322,13.537389121442231,33.70769439154731,16.626701728848435,ASV_greta
34,96094.2390161199,46434.00809879012,1708.5427135678392,15.147736642725109,32.13988131392895,12.402838151322271,ASV_greta
35,96105.02598373046,46406.92484595552,1758.7939698492464,14.918502146508851,31.675662070199817,13.284790931498211,ASV_greta
36,96115.81295134102,46379.84159312092,1809.0452261306534,13.392355441428363,30.205190841607106,17.739082872933277,ASV_greta
37,96126.5999189516,46352.75834028632,1859.2964824120604,11.380604532591285,29.068842581770607,8.446106768174511,ASV_greta
38,96137.38688656216,46325.67508745172,1909.5477386934674,8.166780795905408,30.562246025002512,14.29784869609368,ASV_greta
39,96148.17385417272,46298.59183461711,1959.7989949748744,16.719102404430853,33.34237119404128,15.715914961196358,ASV_greta
40,96158.96082178329,46271.50858178251,2010.0502512562816,14.072503187983699,28.43524637784299,18.482337186284465,ASV_greta
41,96169.74778939385,46244.42532894791,2060.3015075376884,9.831838675615783,30.609889502957774,14.801305150200585,ASV_greta
42,96180.53475700443,46217.34207611331,2110.5527638190956,11.249996286621897,39.38223543369214,14.129886764018675,ASV_greta
