,x,y,t,upper_bounds,lower_bounds,biomass,vehicle
0,68972.86144112109,50770.421538873634,0.0,13.814528213030009,35.14221007772713,82.75130434361478,ASV_greta
1,69020.96983926202,50748.79309063209,50.25125628140704,11.2948499178272,33.8245806443701,76.31394648732874,ASV_greta
2,69069.07823740295,50727.16464239054,100.50251256281408,12.376970526143861,35.98784559838954,79.2527931376066,ASV_greta
3,69117.18663554388,50705.536194149,150.7537688442211,11.10588420048985,39.698344299696124,80.15273299934174,ASV_greta
4,69165.29503368483,50683.907745907454,201.00502512562815,12.379436170289825,38.69655943826553,79.66129041734628,ASV_greta
5,69213.40343182576,50662.279297665904,251.2562814070352,19.98492009203983,32.40484379319402,86.53520076621732,ASV_greta
6,69261.5118299667,50640.65084942436,301.5075376884422,16.96785174588312,35.85522674482234,75.16142400974077,ASV_greta
7,69309.62022810763,50619.02240118282,351.75879396984925,15.39236441996208,32.74561100764228,67.65221991408687,ASV_greta
8,69357.72862624856,50597.39395294127,402.0100502512563,13.595564723547547,33.48029686386375,76.35500677858504,ASV_greta
9,69405.83702438949,50575.765504699724,452.26130653266335,17.423436394063458,34.60289606127499,69.43357665278896,ASV_greta
10,69453.94542253044,50554.13705645818,502.5125628140704,19.247582462237087,38.71048462685452,71.10556414227123,ASV_greta
11,69502.05382067137,50532.50860821663,552.7638190954774,14.599744602581945,34.69160578665474,70.43545888082696,ASV_greta
12,69550.1622188123,50510.88015997509,603.0150753768844,15.178071018234508,35.03425216803037,75.5445635954606,ASV_greta
13,69598.27061695323,50489.251711733545,653.2663316582915,18.565705006920478,38.195218578968635,74.45258752533081,ASV_greta
14,69646.37901509416,50467.623263491994,703.5175879396985,17.135288540737093,36.35784366808101,66.08479125660985,ASV_greta
15,69694.4874132351,50445.99481525045,753.7688442211056,15.469288273944073,37.745102534383975,68.51381841798143,ASV_greta
16,69742.59581137604,50424.36636700891,804.0201005025126,15.695723192621216,39.194353008852694,62.914395397537724,ASV_greta
17,69790.70420951697,50402.73791876736,854.2713567839196,18.666078965801077,37.177801813412145,64.76060118177583,ASV_greta
18,69838.8126076579,50381.109470525815,904.5226130653267,17.116776244330374,38.43974687685985,61.583030461041034,ASV_greta
19,69886.92100579884,50359.48102228427,954.7738693467337,19.602585940223012,38.80787809562008,70.16095466443372,ASV_greta
20,69935.02940393977,50337.85257404272,1005.0251256281408,15.888477317915381,39.66979627030347,65.84647389348541,ASV_greta
21,69983.1378020807,50316.22412580118,1055.2763819095478,22.092848299553413,39.3099623447496,59.353359237215926,ASV_greta
22,70031.24620022165,50294.59567755963,1105.5276381909548,21.88465421058683,40.23874031656891,61.716666602111566,ASV_greta
23,70079.35459836258,50272.967229318085,1155.7788944723618,19.27135982497905,40.33137055055619,65.70174457111581,ASV_greta
24,70127.46299650351,50251.33878107654,1206.0301507537688,19.220676455685847,36.21029369168252,62.05847165946843,ASV_greta
25,70175.57139464444,50229.71033283499,1256.281407035176,20.197954281977122,41.919954387257015,55.62680722342419,ASV_greta
26,70223.67979278538,50208.08188459345,1306.532663316583,14.922233376071139,35.70614448734948,68.55241124775458,ASV_greta
27,70271.78819092631,50186.453436351905,1356.78391959799,13.134157931069367,35.342036718483065,56.727654466983594,ASV_greta
28,70319.89658906726,50164.824988110355,1407.035175879397,19.832127784040456,39.378270156315295,63.98960794477922,ASV_greta
29,70368.00498720819,50143.19653986881,1457.286432160804,17.371092250601237,38.62630414958181,59.99991962513837,ASV_greta
30,70416.11338534912,50121.56809162727,1507.5376884422112,17.21577147299987,36.22842185944638,60.51972078401416,ASV_greta
31,70464.22178349005,50099.93964338572,1557.7889447236182,13.573725706625284,37.3277570388486,59.980370256924935,ASV_greta
32,70512.33018163098,50078.311195144175,1608.0402010050252,18.83298506886622,41.73688561954681,65.45422893264963,ASV_greta
33,70560.43857977192,50056.68274690263,1658.2914572864322,16.049767163954083,39.72561059176744,59.34072680645431,ASV_greta
34,70608.54697791286,50035.05429866108,1708.5427135678392,17.974640037727294,40.69420130336144,55.7366976875479,ASV_greta
35,70656.6553760538,50013.42585041954,1758.7939698492464,16.428663507359985,37.57412992235931,56.15906116970836,ASV_greta
36,70704.76377419473,49991.797402177996,1809.0452261306534,14.265973491239958,32.15361431475948,56.864022751482125,ASV_greta
