,x,y,t,upper_bounds,lower_bounds,biomass,vehicle
0,98965.34716649663,46696.72399956448,0.0,9.598681184117519,24.45156862826306,-2.656053846555805,Autonaut
1,98976.32844335942,46670.710757135355,50.25125628140704,10.385993398010712,29.44408696420909,11.263043132901275,Autonaut
2,98987.3097202222,46644.69751470623,100.50251256281408,14.152520819512452,31.89554651786203,7.560322187295071,Autonaut
3,98998.29099708499,46618.6842722771,150.7537688442211,9.504458981328993,30.791010735375384,18.070457160118917,Autonaut
4,99009.27227394778,46592.67102984798,201.00502512562815,10.613231256281312,32.58994292275325,11.637522356212385,Autonaut
5,99020.25355081055,46566.65778741886,251.2562814070352,15.309941439660156,27.439357472414848,-11.27152387003399,Autonaut
6,99031.23482767334,46540.64454498974,301.5075376884422,14.010893209872119,35.83612116504892,14.880488748364762,Autonaut
7,99042.21610453613,46514.63130256061,351.75879396984925,5.763468066003524,31.25053819321398,5.916715734752758,Autonaut
8,99053.19738139892,46488.618060131485,402.0100502512563,15.190616240732643,33.377356685613364,15.867437745819723,Autonaut
9,99064.17865826169,46462.60481770236,452.26130653266335,12.954119887002243,44.2777125283597,7.51542240217897,Autonaut
10,99075.15993512448,46436.59157527324,502.5125628140704,16.08313168784781,32.902945334334234,-1.9403719003835995,Autonaut
11,99086.14121198727,46410.57833284412,552.7638190954774,19.877746793353218,36.57176966737329,14.539845890036602,Autonaut
12,99097.12248885004,46384.56509041499,603.0150753768844,15.410727016761886,36.89945076228704,13.669595157985455,Autonaut
13,99108.10376571283,46358.551847985866,653.2663316582915,12.684251141919296,36.489948182397654,12.375672645281131,Autonaut
14,99119.08504257562,46332.53860555674,703.5175879396985,14.571252379773007,34.62223198674326,7.900129929305171,Autonaut
15,99130.0663194384,46306.52536312762,753.7688442211056,16.37002302805936,31.30253725741065,10.793282412879723,Autonaut
16,99141.04759630118,46280.51212069849,804.0201005025126,17.62859464452024,34.14105331045006,12.07821279728441,Autonaut
17,99152.02887316397,46254.49887826937,854.2713567839196,19.079539076421923,35.99280379388598,9.79968928920508,Autonaut
18,99163.01015002675,46228.48563584025,904.5226130653267,14.196442143489602,27.691339716698632,5.4782307293874135,Autonaut
19,99173.99142688954,46202.472393411124,954.7738693467337,18.79014510024888,34.58696395513834,6.188021226796053,Autonaut
20,99184.97270375233,46176.459150981995,1005.0251256281408,15.740363310784515,31.84359419235714,6.723585010924777,Autonaut
21,99195.95398061512,46150.44590855287,1055.2763819095478,14.647046930832763,38.11719107165059,11.82770813752413,Autonaut
22,99206.93525747789,46124.43266612375,1105.5276381909548,16.42466383373858,33.06705422817977,10.673147407826605,Autonaut
23,99217.91653434068,46098.41942369463,1155.7788944723618,14.654491881901379,34.515925663411615,0.9089959092298958,Autonaut
24,99228.89781120347,46072.406181265505,1206.0301507537688,13.018056235178136,36.53994194107956,14.155849984077701,Autonaut
25,99239.87908806624,46046.392938836376,1256.281407035176,14.398208544545364,35.8762474090269,7.518323654765829,Autonaut
26,99250.86036492903,46020.37969640725,1306.532663316583,20.83900314277556,39.14873978517227,18.084430084260028,Autonaut
27,99261.84164179182,45994.36645397813,1356.78391959799,11.580217257721726,40.64832324333858,12.600134320455606,Autonaut
28,99272.8229186546,45968.35321154901,1407.035175879397,11.283324991341807,34.355238709530546,-9.926208578712538,Autonaut
29,99283.80419551738,45942.33996911988,1457.286432160804,14.44632253983151,38.039982999326675,8.7814529408499,Autonaut
30,99294.78547238017,45916.32672669076,1507.5376884422112,7.588366612607787,37.426520149180874,18.894116133285777,Autonaut
31,99305.76674924295,45890.313484261635,1557.7889447236182,12.568797239161173,25.70621657197136,8.703460091230067,Autonaut
32,99316.74802610574,45864.30024183251,1608.0402010050252,20.83516569823071,34.24829057361073,25.651890321925954,Autonaut
33,99327.72930296852,45838.28699940339,1658.2914572864322,12.572008167969742,34.46544738154699,-9.935419732759883,Autonaut
34,99338.71057983131,45812.27375697426,1708.5427135678392,11.501785143669263,36.117114211249195,14.9960795560349,Autonaut
35,99349.69185669409,45786.26051454514,1758.7939698492464,14.730401693621646,35.421142597734665,4.90265779064744,Autonaut
36,99360.67313355688,45760.247272116016,1809.0452261306534,16.756311858408704,32.934379900422336,4.528398827333717,Autonaut
37,99371.65441041967,45734.23402968689,1859.2964824120604,8.816668392633114,31.63943658253067,0.7815985373117122,Autonaut
38,99382.63568728244,45708.220787257764,1909.5477386934674,14.232207544741755,31.566923129004955,2.2151171498624844,Autonaut
39,99393.61696414523,45682.20754482864,1959.7989949748744,9.714854978117993,27.841351510796475,13.346731268387298,Autonaut
40,99404.59824100802,45656.19430239952,2010.0502512562816,14.621661189758672,26.186391628301244,12.825898443383469,Autonaut
